# SDTrimSP: VERSION 7.01    04.01.2026
SDTrimSP - Sat. Jan 03 21:23:02 2026                                            
           2       number species of projectiles
# DEPTH DISTRIBUTIONS (PROJECTILES), COMPONENT( 1): V    
           2             0.     0.0000          number of depth ,nproj,e_tot [MeV]
#         [A]     [number]     [number]        [MeV]        [MeV]        [MeV]        [MeV]     [number]     [number]
#DEPTH/LENGTH        STOPS   PATHLENGTH    NUCL.LOSS   ELECT.LOSS  NUC.LOSS<ED  NUC.LOSS>ED   NUM.COLL.       NRT-DPA
  1.16000E+02  3.25900E+03  1.93000E+03  7.13194E+00  3.62086E+01  1.71079E+00  5.42115E+00  4.48925E+06  7.03679E+04
  1.24000E+02  3.19500E+03  1.86600E+03  6.47256E+00  3.48293E+01  1.62523E+00  4.84733E+00  4.35900E+06  6.30241E+04
  1.32000E+02  3.04300E+03  1.87600E+03  5.93458E+00  3.39341E+01  1.57599E+00  4.35859E+00  4.29204E+06  5.69314E+04
  1.40000E+02  2.91000E+03  1.83300E+03  5.62331E+00  3.31517E+01  1.52526E+00  4.09806E+00  4.24174E+06  5.35197E+04
  1.48000E+02  2.71200E+03  1.80400E+03  5.22797E+00  3.26676E+01  1.49011E+00  3.73786E+00  4.22436E+06  4.90373E+04
  1.56000E+02  2.58800E+03  1.86100E+03  4.92466E+00  3.29723E+01  1.47682E+00  3.44784E+00  4.29720E+06  4.52859E+04
  1.64000E+02  2.52100E+03  1.86900E+03  4.55509E+00  3.20800E+01  1.43210E+00  3.12299E+00  4.25430E+06  4.11810E+04
  1.72000E+02  2.32000E+03  1.79100E+03  4.20084E+00  3.03446E+01  1.36380E+00  2.83704E+00  4.08932E+06  3.76001E+04
  1.80000E+02  2.21800E+03  1.87200E+03  3.86731E+00  2.94114E+01  1.32879E+00  2.53852E+00  4.01285E+06  3.37802E+04
  1.88000E+02  2.14300E+03  1.85400E+03  3.71137E+00  2.87491E+01  1.30958E+00  2.40179E+00  3.97602E+06  3.19527E+04
  1.96000E+02  2.13000E+03  1.79300E+03  3.40895E+00  2.81265E+01  1.27592E+00  2.13302E+00  3.94308E+06  2.85794E+04
  2.04000E+02  1.93800E+03  1.86400E+03  3.26631E+00  2.79974E+01  1.26537E+00  2.00095E+00  3.96574E+06  2.68176E+04
  2.12000E+02  1.88300E+03  1.78100E+03  3.13731E+00  2.81972E+01  1.27453E+00  1.86279E+00  4.05415E+06  2.49557E+04
  2.20000E+02  1.84500E+03  1.79100E+03  2.91116E+00  2.68227E+01  1.24146E+00  1.66970E+00  3.95354E+06  2.25873E+04
  2.28000E+02  1.73900E+03  1.81500E+03  2.69472E+00  2.55447E+01  1.19382E+00  1.50089E+00  3.81969E+06  2.03774E+04
  2.36000E+02  1.65000E+03  1.85900E+03  2.49267E+00  2.48580E+01  1.16758E+00  1.32509E+00  3.77402E+06  1.81569E+04
  2.44000E+02  1.58100E+03  1.92100E+03  2.38873E+00  2.42736E+01  1.15799E+00  1.23074E+00  3.74553E+06  1.67156E+04
  2.52000E+02  1.51900E+03  1.96400E+03  2.22083E+00  2.37917E+01  1.14664E+00  1.07418E+00  3.72938E+06  1.46975E+04
  2.60000E+02  1.35800E+03  1.97500E+03  2.11999E+00  2.39034E+01  1.16281E+00  9.57184E-01  3.79608E+06  1.32273E+04
  2.68000E+02  1.31500E+03  2.01000E+03  2.02543E+00  2.36241E+01  1.16863E+00  8.56792E-01  3.85380E+06  1.19142E+04
  2.76000E+02  1.19400E+03  2.18900E+03  1.87729E+00  2.22069E+01  1.13363E+00  7.43653E-01  3.71141E+06  1.03353E+04
  2.84000E+02  1.16700E+03  2.17900E+03  1.75183E+00  2.13324E+01  1.12334E+00  6.28491E-01  3.62661E+06  8.82996E+03
  2.92000E+02  1.09200E+03  2.40000E+03  1.69190E+00  2.07680E+01  1.12627E+00  5.65628E-01  3.60150E+06  7.99091E+03
  3.00000E+02  1.04000E+03  2.40800E+03  1.61518E+00  2.02233E+01  1.13594E+00  4.79233E-01  3.58407E+06  6.83528E+03
  3.08000E+02  9.23000E+02  2.60000E+03  1.54730E+00  1.99155E+01  1.15365E+00  3.93649E-01  3.59208E+06  5.61404E+03
  3.16000E+02  8.90000E+02  2.71900E+03  1.56299E+00  2.00763E+01  1.21677E+00  3.46224E-01  3.70008E+06  4.96942E+03
  3.24000E+02  8.10000E+02  2.97300E+03  1.49891E+00  1.92681E+01  1.22350E+00  2.75410E-01  3.69512E+06  4.05822E+03
  3.32000E+02  6.83000E+02  3.10800E+03  1.43197E+00  1.80913E+01  1.21807E+00  2.13903E-01  3.55472E+06  3.14403E+03
  3.40000E+02  6.19000E+02  3.37500E+03  1.41526E+00  1.74650E+01  1.24888E+00  1.66377E-01  3.50747E+06  2.45700E+03
  3.48000E+02  5.58000E+02  3.61100E+03  1.42916E+00  1.69203E+01  1.29249E+00  1.36665E-01  3.49521E+06  2.01800E+03
  3.56000E+02  5.31000E+02  3.84600E+03  1.46647E+00  1.64406E+01  1.35250E+00  1.13975E-01  3.49049E+06  1.71207E+03
  3.64000E+02  4.85000E+02  4.21400E+03  1.54154E+00  1.62974E+01  1.45405E+00  8.74890E-02  3.53552E+06  1.32352E+03
  3.72000E+02  4.86000E+02  4.57900E+03  1.65679E+00  1.61352E+01  1.58572E+00  7.10720E-02  3.64941E+06  1.07148E+03
  3.80000E+02  4.99000E+02  5.10900E+03  1.70182E+00  1.50769E+01  1.64350E+00  5.83188E-02  3.58801E+06  9.11271E+02
  3.88000E+02  4.93000E+02  5.55400E+03  1.77503E+00  1.42178E+01  1.72439E+00  5.06459E-02  3.48239E+06  8.06960E+02
  3.96000E+02  6.08000E+02  5.85000E+03  1.90605E+00  1.36357E+01  1.85734E+00  4.87031E-02  3.45982E+06  7.90181E+02
  4.04000E+02  7.08000E+02  6.63300E+03  2.07026E+00  1.30809E+01  2.01876E+00  5.14997E-02  3.45576E+06  8.20235E+02
  4.12000E+02  9.38000E+02  7.19200E+03  2.28863E+00  1.26373E+01  2.23598E+00  5.26488E-02  3.46565E+06  8.46073E+02
  4.20000E+02  1.20100E+03  7.91400E+03  2.60401E+00  1.24066E+01  2.54863E+00  5.53740E-02  3.53663E+06  8.93436E+02
  4.28000E+02  1.73600E+03  8.41200E+03  2.92664E+00  1.17221E+01  2.85353E+00  7.31129E-02  3.60542E+06  1.22371E+03
  4.36000E+02  2.29500E+03  8.98500E+03  3.21653E+00  1.07143E+01  3.12650E+00  9.00311E-02  3.52630E+06  1.48400E+03
  4.44000E+02  3.50900E+03  9.17000E+03  3.65943E+00  9.92529E+00  3.53238E+00  1.27049E-01  3.44783E+06  2.08550E+03
  4.52000E+02  5.41400E+03  9.20200E+03  4.28756E+00  9.20244E+00  4.10311E+00  1.84445E-01  3.42070E+06  3.09438E+03
  4.60000E+02  9.32000E+03  8.45400E+03  5.16285E+00  8.46607E+00  4.88151E+00  2.81334E-01  3.40860E+06  4.78657E+03
  4.68000E+02  1.82240E+04  7.18300E+03  6.51996E+00  7.71642E+00  6.06951E+00  4.50445E-01  3.40768E+06  7.71112E+03
  4.76000E+02  4.00400E+04  5.26100E+03  8.27827E+00  6.64276E+00  7.62497E+00  6.53301E-01  3.39169E+06  1.10954E+04
  4.84000E+02  8.61750E+04  3.32900E+03  9.36734E+00  4.98484E+00  8.70101E+00  6.66335E-01  3.16648E+06  1.01800E+04
  4.92000E+02  1.28947E+05  2.15800E+03  7.60178E+00  2.80634E+00  7.29754E+00  3.04244E-01  2.30362E+06  3.55600E+03
  5.00000E+02  7.41600E+04  1.72300E+03  2.42377E+00  7.06429E-01  2.40617E+00  1.75973E-02  7.50091E+05  8.90000E+01
  5.08000E+02  5.07600E+03  1.50800E+03  7.40473E-02  2.01085E-02  7.40473E-02  0.00000E+00  3.06690E+04  0.00000E+00
  5.16000E+02  0.00000E+00  1.46400E+03  4.59779E-06  1.35474E-06  4.59779E-06  0.00000E+00  8.00000E+00  0.00000E+00
  5.24000E+02  0.00000E+00  1.56400E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.32000E+02  0.00000E+00  1.52500E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.40000E+02  0.00000E+00  1.49600E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.48000E+02  0.00000E+00  1.60800E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.56000E+02  0.00000E+00  1.59400E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.64000E+02  0.00000E+00  1.53600E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.72000E+02  0.00000E+00  1.57700E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.80000E+02  0.00000E+00  1.45500E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.88000E+02  0.00000E+00  1.44800E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.96000E+02  0.00000E+00  1.39200E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.04000E+02  0.00000E+00  1.35900E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.12000E+02  0.00000E+00  1.26600E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.20000E+02  0.00000E+00  1.26300E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.28000E+02  0.00000E+00  1.23000E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.36000E+02  0.00000E+00  1.18200E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.44000E+02  0.00000E+00  1.14400E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.52000E+02  0.00000E+00  1.12600E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.60000E+02  0.00000E+00  1.08500E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.68000E+02  0.00000E+00  1.07400E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.76000E+02  0.00000E+00  1.04700E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.84000E+02  0.00000E+00  9.75000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.92000E+02  0.00000E+00  9.62000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.00000E+02  0.00000E+00  9.06000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.08000E+02  0.00000E+00  8.90000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.16000E+02  0.00000E+00  9.02000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.24000E+02  0.00000E+00  8.18000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.32000E+02  0.00000E+00  7.99000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.40000E+02  0.00000E+00  8.16000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.48000E+02  0.00000E+00  7.77000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.56000E+02  0.00000E+00  7.62000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.64000E+02  0.00000E+00  7.30000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.72000E+02  0.00000E+00  6.81000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.80000E+02  0.00000E+00  6.70000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.88000E+02  0.00000E+00  7.28000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.96000E+02  0.00000E+00  5.93330E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
#         sum  4.86885E+05  4.86885E+05  3.93313E+02  1.59460E+03  1.36694E+02  2.56619E+02  2.49877E+08  3.25566E+06
  

# CPT.  AVERAGE DEPTH    STAND.DEV.       SKEWNESS      KURTOSIS       E    
   1     0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    Rp 
   2     4.07839E+02    1.52805E+02   -1.55191E+00    3.70149E+00    0.00000E+00    Rp 
