# SDTrimSP: VERSION 7.01    04.01.2026
SDTrimSP - Sat. Jan 03 21:23:02 2026                                            
           2       number species of projectiles
# DEPTH DISTRIBUTIONS (PROJECTILES), COMPONENT( 1): V    
           2             0.     0.0000          number of depth ,nproj,e_tot [MeV]
#         [A]     [number]     [number]        [MeV]        [MeV]        [MeV]        [MeV]     [number]     [number]
#DEPTH/LENGTH        STOPS   PATHLENGTH    NUCL.LOSS   ELECT.LOSS  NUC.LOSS<ED  NUC.LOSS>ED   NUM.COLL.       NRT-DPA
  1.16000E+02  1.11330E+04  6.16600E+03  1.25580E+01  7.93868E+00  2.35560E+00  1.02024E+01  1.64221E+06  1.34316E+05
  1.24000E+02  9.57500E+03  5.62600E+03  1.00707E+01  6.68371E+00  1.99090E+00  8.07980E+00  1.39868E+06  1.06878E+05
  1.32000E+02  7.88100E+03  5.13000E+03  7.95044E+00  5.67110E+00  1.68152E+00  6.26893E+00  1.19597E+06  8.34261E+04
  1.40000E+02  6.93300E+03  4.72400E+03  6.46718E+00  4.84259E+00  1.44708E+00  5.02010E+00  1.03271E+06  6.69594E+04
  1.48000E+02  5.98000E+03  4.49600E+03  5.28721E+00  4.16519E+00  1.25510E+00  4.03211E+00  9.00212E+05  5.40187E+04
  1.56000E+02  5.17500E+03  4.07500E+03  4.36711E+00  3.60011E+00  1.07400E+00  3.29310E+00  7.83028E+05  4.43295E+04
  1.64000E+02  4.41900E+03  3.75900E+03  3.63515E+00  3.12927E+00  9.37792E-01  2.69735E+00  6.88660E+05  3.64954E+04
  1.72000E+02  3.89900E+03  3.73500E+03  3.01280E+00  2.74009E+00  8.28675E-01  2.18412E+00  6.09241E+05  2.95836E+04
  1.80000E+02  3.25600E+03  3.56200E+03  2.55446E+00  2.39894E+00  7.23825E-01  1.83064E+00  5.39102E+05  2.49435E+04
  1.88000E+02  3.08500E+03  3.23600E+03  2.16813E+00  2.11566E+00  6.51973E-01  1.51615E+00  4.83239E+05  2.07255E+04
  1.96000E+02  2.70200E+03  3.08600E+03  1.83542E+00  1.86340E+00  5.77549E-01  1.25787E+00  4.30435E+05  1.73345E+04
  2.04000E+02  2.50100E+03  2.80500E+03  1.60046E+00  1.65333E+00  5.16955E-01  1.08351E+00  3.87049E+05  1.48627E+04
  2.12000E+02  2.17400E+03  2.82300E+03  1.37007E+00  1.46164E+00  4.58748E-01  9.11324E-01  3.46043E+05  1.26667E+04
  2.20000E+02  1.97100E+03  2.57200E+03  1.18054E+00  1.29312E+00  4.17609E-01  7.62932E-01  3.11189E+05  1.06234E+04
  2.28000E+02  1.82300E+03  2.52600E+03  1.06950E+00  1.15472E+00  3.76169E-01  6.93334E-01  2.81803E+05  9.64199E+03
  2.36000E+02  1.61500E+03  2.27900E+03  9.04512E-01  1.01789E+00  3.34781E-01  5.69731E-01  2.52547E+05  7.93232E+03
  2.44000E+02  1.56900E+03  2.16300E+03  7.77948E-01  9.05484E-01  3.03282E-01  4.74667E-01  2.27743E+05  6.68410E+03
  2.52000E+02  1.34700E+03  2.26000E+03  6.91893E-01  8.09529E-01  2.70997E-01  4.20896E-01  2.06103E+05  5.96531E+03
  2.60000E+02  1.23700E+03  1.98200E+03  6.18245E-01  7.16509E-01  2.43127E-01  3.75118E-01  1.86423E+05  5.25416E+03
  2.68000E+02  1.11700E+03  1.83700E+03  5.20967E-01  6.41673E-01  2.20573E-01  3.00394E-01  1.69590E+05  4.30807E+03
  2.76000E+02  9.92000E+02  1.83800E+03  4.57841E-01  5.67995E-01  1.97649E-01  2.60192E-01  1.52787E+05  3.72277E+03
  2.84000E+02  9.21000E+02  1.80900E+03  3.94434E-01  5.05322E-01  1.76252E-01  2.18182E-01  1.38121E+05  3.16083E+03
  2.92000E+02  8.61000E+02  1.69800E+03  3.47473E-01  4.49005E-01  1.61746E-01  1.85728E-01  1.25463E+05  2.67951E+03
  3.00000E+02  7.45000E+02  1.62600E+03  2.93791E-01  3.95719E-01  1.42737E-01  1.51054E-01  1.13021E+05  2.20281E+03
  3.08000E+02  6.61000E+02  1.48400E+03  2.46697E-01  3.51694E-01  1.28668E-01  1.18029E-01  1.03447E+05  1.70114E+03
  3.16000E+02  6.16000E+02  1.43900E+03  2.16329E-01  3.11890E-01  1.18439E-01  9.78896E-02  9.41900E+04  1.44167E+03
  3.24000E+02  5.65000E+02  1.40600E+03  1.81906E-01  2.76891E-01  1.07528E-01  7.43780E-02  8.60890E+04  1.09512E+03
  3.32000E+02  5.33000E+02  1.29900E+03  1.53029E-01  2.45438E-01  1.02791E-01  5.02380E-02  7.94360E+04  7.57915E+02
  3.40000E+02  5.28000E+02  1.30400E+03  1.45312E-01  2.19215E-01  9.78706E-02  4.74415E-02  7.31400E+04  7.22771E+02
  3.48000E+02  4.81000E+02  1.18700E+03  1.28401E-01  1.92711E-01  9.15398E-02  3.68609E-02  6.67430E+04  5.62647E+02
  3.56000E+02  4.96000E+02  1.19100E+03  1.09644E-01  1.65759E-01  8.65457E-02  2.30987E-02  6.02400E+04  3.56781E+02
  3.64000E+02  4.97000E+02  1.15000E+03  1.00538E-01  1.42329E-01  8.40761E-02  1.64620E-02  5.46950E+04  2.65319E+02
  3.72000E+02  5.32000E+02  1.10500E+03  9.19941E-02  1.21349E-01  7.99952E-02  1.19989E-02  4.91960E+04  1.91895E+02
  3.80000E+02  5.44000E+02  1.06400E+03  8.38504E-02  1.01174E-01  7.64016E-02  7.44882E-03  4.34720E+04  1.14303E+02
  3.88000E+02  5.72000E+02  1.07600E+03  7.82184E-02  8.27897E-02  7.18898E-02  6.32863E-03  3.81130E+04  9.62740E+01
  3.96000E+02  5.85000E+02  9.90000E+02  7.25533E-02  6.55781E-02  6.77761E-02  4.77722E-03  3.24530E+04  8.70128E+01
  4.04000E+02  5.77000E+02  9.25000E+02  6.52209E-02  4.91861E-02  6.09393E-02  4.28157E-03  2.64530E+04  7.10000E+01
  4.12000E+02  6.36000E+02  9.24000E+02  5.56643E-02  3.38454E-02  5.18820E-02  3.78238E-03  2.00800E+04  6.00000E+01
  4.20000E+02  5.31000E+02  9.43000E+02  3.83799E-02  2.00007E-02  3.64380E-02  1.94197E-03  1.31820E+04  2.60000E+01
  4.28000E+02  3.75000E+02  9.21000E+02  2.32719E-02  1.01924E-02  2.21987E-02  1.07317E-03  7.44300E+03  1.80000E+01
  4.36000E+02  2.08000E+02  8.31000E+02  9.32297E-03  3.69610E-03  8.88804E-03  4.34934E-04  3.06400E+03  7.00000E+00
  4.44000E+02  6.50000E+01  7.95000E+02  2.94057E-03  1.06452E-03  2.85539E-03  8.51825E-05  9.38000E+02  1.00000E+00
  4.52000E+02  2.00000E+01  7.77000E+02  7.54069E-04  2.50591E-04  7.25371E-04  2.86982E-05  2.25000E+02  0.00000E+00
  4.60000E+02  5.00000E+00  7.58000E+02  9.88711E-05  2.88407E-05  9.88711E-05  0.00000E+00  3.30000E+01  0.00000E+00
  4.68000E+02  0.00000E+00  6.62000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  4.76000E+02  0.00000E+00  7.15000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  4.84000E+02  0.00000E+00  7.21000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  4.92000E+02  0.00000E+00  6.14000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.00000E+02  0.00000E+00  5.96000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.08000E+02  0.00000E+00  5.82000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.16000E+02  0.00000E+00  5.71000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.24000E+02  0.00000E+00  5.11000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.32000E+02  0.00000E+00  5.68000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.40000E+02  0.00000E+00  5.38000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.48000E+02  0.00000E+00  5.60000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.56000E+02  0.00000E+00  5.26000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.64000E+02  0.00000E+00  5.21000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.72000E+02  0.00000E+00  4.40000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.80000E+02  0.00000E+00  4.85000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.88000E+02  0.00000E+00  4.72000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.96000E+02  0.00000E+00  4.46000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.04000E+02  0.00000E+00  4.46000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.12000E+02  0.00000E+00  4.24000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.20000E+02  0.00000E+00  3.93000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.28000E+02  0.00000E+00  4.15000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.36000E+02  0.00000E+00  4.13000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.44000E+02  0.00000E+00  3.89000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.52000E+02  0.00000E+00  4.05000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.60000E+02  0.00000E+00  3.76000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.68000E+02  0.00000E+00  3.77000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.76000E+02  0.00000E+00  3.49000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.84000E+02  0.00000E+00  3.24000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.92000E+02  0.00000E+00  3.32000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.00000E+02  0.00000E+00  3.08000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.08000E+02  0.00000E+00  3.23000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.16000E+02  0.00000E+00  3.06000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.24000E+02  0.00000E+00  3.01000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.32000E+02  0.00000E+00  2.86000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.40000E+02  0.00000E+00  3.11000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.48000E+02  0.00000E+00  2.87000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.56000E+02  0.00000E+00  2.96000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.64000E+02  0.00000E+00  2.93000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.72000E+02  0.00000E+00  3.07000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.80000E+02  0.00000E+00  2.68000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.88000E+02  0.00000E+00  3.01000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.96000E+02  0.00000E+00  2.67340E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
#         sum  4.05231E+05  4.05231E+05  1.36430E+03  5.52796E+02  1.15103E+02  1.24920E+03  9.04564E+07  1.53983E+07
  

# CPT.  AVERAGE DEPTH    STAND.DEV.       SKEWNESS      KURTOSIS       E    
   1     0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    Rp 
   2     8.26397E+01    7.16417E+01    2.00054E+00    8.03287E+00    0.00000E+00    Rp 
