# SDTrimSP: VERSION 7.01    04.01.2026
SDTrimSP - Sat. Jan 03 21:23:02 2026                                            
           2       number species of projectiles
# DEPTH DISTRIBUTIONS (PROJECTILES), COMPONENT( 1): V    
           2             0.     0.0000          number of depth ,nproj,e_tot [MeV]
#         [A]     [number]     [number]        [MeV]        [MeV]        [MeV]        [MeV]     [number]     [number]
#DEPTH/LENGTH        STOPS   PATHLENGTH    NUCL.LOSS   ELECT.LOSS  NUC.LOSS<ED  NUC.LOSS>ED   NUM.COLL.       NRT-DPA
  1.16000E+02  1.09640E+04  3.54600E+03  2.28693E+01  2.87992E+01  3.55285E+00  1.93165E+01  4.05983E+06  2.47066E+05
  1.24000E+02  1.06350E+04  3.41900E+03  1.87305E+01  2.47139E+01  3.27018E+00  1.54604E+01  3.63944E+06  1.99553E+05
  1.32000E+02  1.02030E+04  3.34000E+03  2.07833E+01  2.75746E+01  3.43901E+00  1.73443E+01  3.92662E+06  2.23489E+05
  1.40000E+02  9.58500E+03  3.34100E+03  1.93182E+01  2.60713E+01  3.30382E+00  1.60144E+01  3.75870E+06  2.06662E+05
  1.48000E+02  9.55100E+03  3.26500E+03  1.61683E+01  2.11142E+01  2.90209E+00  1.32662E+01  3.23056E+06  1.71553E+05
  1.56000E+02  9.20500E+03  3.32100E+03  1.53564E+01  2.20435E+01  2.93249E+00  1.24239E+01  3.30244E+06  1.61366E+05
  1.64000E+02  8.89600E+03  3.32500E+03  1.61788E+01  2.23406E+01  2.99712E+00  1.31817E+01  3.35743E+06  1.71429E+05
  1.72000E+02  8.69300E+03  3.16500E+03  1.50321E+01  2.10329E+01  2.86645E+00  1.21657E+01  3.21558E+06  1.58375E+05
  1.80000E+02  8.23000E+03  3.21200E+03  1.19588E+01  1.60635E+01  2.46447E+00  9.49435E+00  2.63640E+06  1.24450E+05
  1.88000E+02  8.54600E+03  3.08700E+03  1.30719E+01  1.87465E+01  2.69077E+00  1.03811E+01  2.95121E+06  1.35608E+05
  1.96000E+02  8.27000E+03  3.08900E+03  1.30695E+01  1.80280E+01  2.72004E+00  1.03494E+01  2.89171E+06  1.35839E+05
  2.04000E+02  8.13200E+03  3.14500E+03  1.22897E+01  1.68607E+01  2.58591E+00  9.70379E+00  2.76097E+06  1.27254E+05
  2.12000E+02  7.93100E+03  3.12200E+03  9.74660E+00  1.27864E+01  2.24332E+00  7.50328E+00  2.25378E+06  9.94028E+04
  2.20000E+02  8.27300E+03  3.08800E+03  1.15226E+01  1.51591E+01  2.50390E+00  9.01868E+00  2.57490E+06  1.18732E+05
  2.28000E+02  7.88200E+03  3.15100E+03  1.12948E+01  1.43194E+01  2.50999E+00  8.78486E+00  2.48252E+06  1.16353E+05
  2.36000E+02  8.29100E+03  3.10200E+03  1.05181E+01  1.30592E+01  2.40106E+00  8.11707E+00  2.32253E+06  1.07403E+05
  2.44000E+02  8.14500E+03  3.16400E+03  8.64114E+00  1.02797E+01  2.12982E+00  6.51132E+00  1.97805E+06  8.72155E+04
  2.52000E+02  8.18200E+03  3.03100E+03  1.02011E+01  1.18211E+01  2.38231E+00  7.81876E+00  2.20063E+06  1.04274E+05
  2.60000E+02  8.40100E+03  3.11400E+03  9.91722E+00  1.10071E+01  2.38032E+00  7.53690E+00  2.10000E+06  1.00953E+05
  2.68000E+02  8.54400E+03  3.14400E+03  8.84279E+00  9.25821E+00  2.17096E+00  6.67183E+00  1.85488E+06  8.95163E+04
  2.76000E+02  8.60300E+03  3.19500E+03  7.95860E+00  8.41289E+00  2.11895E+00  5.83965E+00  1.75450E+06  7.92733E+04
  2.84000E+02  8.58900E+03  2.98800E+03  8.92985E+00  8.74201E+00  2.25252E+00  6.67733E+00  1.81055E+06  9.04176E+04
  2.92000E+02  8.80500E+03  3.03100E+03  8.56864E+00  7.95746E+00  2.20858E+00  6.36007E+00  1.70191E+06  8.64359E+04
  3.00000E+02  8.47000E+03  3.05300E+03  7.13484E+00  6.09462E+00  1.91775E+00  5.21709E+00  1.42157E+06  7.13203E+04
  3.08000E+02  9.17400E+03  2.95700E+03  7.19552E+00  6.36764E+00  2.04352E+00  5.15200E+00  1.45694E+06  7.10102E+04
  3.16000E+02  9.07000E+03  2.90800E+03  7.53637E+00  5.94034E+00  2.07083E+00  5.46555E+00  1.40522E+06  7.55510E+04
  3.24000E+02  9.18300E+03  2.93500E+03  6.94599E+00  5.19515E+00  1.95346E+00  4.99253E+00  1.27714E+06  6.92473E+04
  3.32000E+02  9.10600E+03  2.76100E+03  5.46767E+00  3.81397E+00  1.68907E+00  3.77860E+00  1.04666E+06  5.32501E+04
  3.40000E+02  9.31700E+03  2.66200E+03  5.76052E+00  3.98355E+00  1.77032E+00  3.99020E+00  1.06080E+06  5.62767E+04
  3.48000E+02  8.97100E+03  2.54000E+03  5.53168E+00  3.44302E+00  1.70536E+00  3.82632E+00  9.58375E+05  5.42121E+04
  3.56000E+02  8.68300E+03  2.46100E+03  4.75897E+00  2.80287E+00  1.51185E+00  3.24712E+00  8.20648E+05  4.64382E+04
  3.64000E+02  8.57000E+03  2.34600E+03  3.59289E+00  1.99773E+00  1.26588E+00  2.32701E+00  6.63406E+05  3.38426E+04
  3.72000E+02  7.84300E+03  2.15100E+03  3.60757E+00  1.88785E+00  1.23057E+00  2.37700E+00  6.13277E+05  3.45968E+04
  3.80000E+02  7.26500E+03  2.07300E+03  3.02259E+00  1.46154E+00  1.07576E+00  1.94682E+00  5.01478E+05  2.86018E+04
  3.88000E+02  6.48200E+03  1.91400E+03  2.27026E+00  1.03376E+00  8.43549E-01  1.42671E+00  3.85678E+05  2.11926E+04
  3.96000E+02  5.70000E+03  1.73600E+03  1.52837E+00  6.93757E-01  6.57596E-01  8.70777E-01  2.92505E+05  1.31668E+04
  4.04000E+02  4.55900E+03  1.63900E+03  1.20757E+00  5.03816E-01  5.17876E-01  6.89697E-01  2.16317E+05  1.05333E+04
  4.12000E+02  3.42100E+03  1.51700E+03  7.42092E-01  3.04835E-01  3.61267E-01  3.80825E-01  1.41086E+05  5.88666E+03
  4.20000E+02  2.59700E+03  1.44500E+03  3.83405E-01  1.63196E-01  2.22970E-01  1.60436E-01  8.67250E+04  2.52471E+03
  4.28000E+02  1.70300E+03  1.30400E+03  1.92193E-01  8.17912E-02  1.30400E-01  6.17930E-02  4.82920E+04  1.00307E+03
  4.36000E+02  1.06200E+03  1.32000E+03  9.24401E-02  3.67479E-02  7.13014E-02  2.11388E-02  2.42580E+04  3.44170E+02
  4.44000E+02  5.44000E+02  1.10900E+03  3.43165E-02  1.26915E-02  2.94915E-02  4.82496E-03  9.40500E+03  8.21064E+01
  4.52000E+02  2.08000E+02  1.08300E+03  8.72935E-03  3.06646E-03  8.27656E-03  4.52789E-04  2.69400E+03  5.00000E+00
  4.60000E+02  3.90000E+01  1.12100E+03  1.24491E-03  4.02229E-04  1.19726E-03  4.76490E-05  4.38000E+02  1.00000E+00
  4.68000E+02  2.00000E+00  1.10600E+03  8.69020E-05  3.23396E-05  8.69020E-05  0.00000E+00  2.80000E+01  0.00000E+00
  4.76000E+02  1.00000E+00  9.75000E+02  1.50849E-05  4.23769E-06  1.50849E-05  0.00000E+00  8.00000E+00  0.00000E+00
  4.84000E+02  0.00000E+00  9.46000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  4.92000E+02  0.00000E+00  9.06000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.00000E+02  0.00000E+00  8.52000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.08000E+02  0.00000E+00  7.98000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.16000E+02  0.00000E+00  7.98000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.24000E+02  0.00000E+00  7.50000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.32000E+02  0.00000E+00  7.61000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.40000E+02  0.00000E+00  7.23000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.48000E+02  0.00000E+00  7.13000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.56000E+02  0.00000E+00  6.69000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.64000E+02  0.00000E+00  6.38000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.72000E+02  0.00000E+00  6.80000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.80000E+02  0.00000E+00  6.29000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.88000E+02  0.00000E+00  6.29000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.96000E+02  0.00000E+00  6.02000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.04000E+02  0.00000E+00  5.53000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.12000E+02  0.00000E+00  5.40000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.20000E+02  0.00000E+00  5.84000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.28000E+02  0.00000E+00  5.05000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.36000E+02  0.00000E+00  5.24000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.44000E+02  0.00000E+00  4.31000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.52000E+02  0.00000E+00  4.71000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.60000E+02  0.00000E+00  4.25000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.68000E+02  0.00000E+00  4.82000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.76000E+02  0.00000E+00  4.02000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.84000E+02  0.00000E+00  4.13000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.92000E+02  0.00000E+00  4.09000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.00000E+02  0.00000E+00  4.42000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.08000E+02  0.00000E+00  4.07000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.16000E+02  0.00000E+00  4.02000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.24000E+02  0.00000E+00  3.74000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.32000E+02  0.00000E+00  3.72000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.40000E+02  0.00000E+00  3.73000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.48000E+02  0.00000E+00  3.55000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.56000E+02  0.00000E+00  3.68000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.64000E+02  0.00000E+00  3.53000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.72000E+02  0.00000E+00  3.02000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.80000E+02  0.00000E+00  3.19000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.88000E+02  0.00000E+00  3.06000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.96000E+02  0.00000E+00  3.50680E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
#         sum  4.74140E+05  4.74140E+05  9.45101E+02  1.03267E+03  1.45918E+02  7.99183E+02  1.50844E+08  1.01820E+07
  

# CPT.  AVERAGE DEPTH    STAND.DEV.       SKEWNESS      KURTOSIS       E    
   1     0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    Rp 
   2     1.95775E+02    1.18214E+02    1.80762E-01    1.80316E+00    0.00000E+00    Rp 
