# SDTrimSP: VERSION 7.01    04.01.2026
SDTrimSP - Sat. Jan 03 21:23:02 2026                                            
           2       number species of projectiles
# DEPTH DISTRIBUTIONS (PROJECTILES), COMPONENT( 1): V    
           2             0.     0.0000          number of depth ,nproj,e_tot [MeV]
#         [A]     [number]     [number]        [MeV]        [MeV]        [MeV]        [MeV]     [number]     [number]
#DEPTH/LENGTH        STOPS   PATHLENGTH    NUCL.LOSS   ELECT.LOSS  NUC.LOSS<ED  NUC.LOSS>ED   NUM.COLL.       NRT-DPA
  1.16000E+02  1.16060E+04  4.97400E+03  2.15058E+01  2.31297E+01  3.36419E+00  1.81416E+01  3.51663E+06  2.32782E+05
  1.24000E+02  1.06980E+04  4.82400E+03  1.84249E+01  2.05790E+01  3.11640E+00  1.53085E+01  3.21516E+06  1.97437E+05
  1.32000E+02  1.01280E+04  4.63700E+03  1.77531E+01  1.97254E+01  2.96620E+00  1.47869E+01  3.07932E+06  1.90610E+05
  1.40000E+02  9.77800E+03  4.48000E+03  1.61530E+01  1.85738E+01  2.83600E+00  1.33170E+01  2.94757E+06  1.72181E+05
  1.48000E+02  9.04800E+03  4.55000E+03  1.50320E+01  1.68967E+01  2.67309E+00  1.23589E+01  2.72050E+06  1.60038E+05
  1.56000E+02  8.84500E+03  4.36700E+03  1.44060E+01  1.67599E+01  2.62144E+00  1.17845E+01  2.70707E+06  1.52606E+05
  1.64000E+02  8.61600E+03  4.12200E+03  1.29690E+01  1.46131E+01  2.44640E+00  1.05226E+01  2.42984E+06  1.36731E+05
  1.72000E+02  8.06600E+03  4.12600E+03  1.28825E+01  1.49464E+01  2.43271E+00  1.04498E+01  2.46861E+06  1.35845E+05
  1.80000E+02  7.83600E+03  4.13000E+03  1.14408E+01  1.28073E+01  2.27130E+00  9.16952E+00  2.19970E+06  1.19995E+05
  1.88000E+02  7.71800E+03  3.89600E+03  1.19236E+01  1.32409E+01  2.29795E+00  9.62568E+00  2.25689E+06  1.25627E+05
  1.96000E+02  7.25200E+03  3.85300E+03  1.02015E+01  1.11893E+01  2.13107E+00  8.07044E+00  1.98796E+06  1.06083E+05
  2.04000E+02  7.31000E+03  3.82400E+03  1.06943E+01  1.15720E+01  2.16151E+00  8.53278E+00  2.04070E+06  1.11926E+05
  2.12000E+02  6.94300E+03  3.68400E+03  9.08234E+00  9.76959E+00  1.99691E+00  7.08544E+00  1.80547E+06  9.38761E+04
  2.20000E+02  6.94600E+03  3.66000E+03  9.71354E+00  1.00374E+01  2.02704E+00  7.68651E+00  1.83703E+06  1.01395E+05
  2.28000E+02  6.60100E+03  3.56800E+03  8.27184E+00  8.49116E+00  1.87556E+00  6.39629E+00  1.63655E+06  8.53499E+04
  2.36000E+02  6.71200E+03  3.48900E+03  8.49498E+00  8.55724E+00  1.90562E+00  6.58936E+00  1.63843E+06  8.77883E+04
  2.44000E+02  6.46500E+03  3.43700E+03  7.41847E+00  7.35379E+00  1.77509E+00  5.64338E+00  1.48557E+06  7.57596E+04
  2.52000E+02  6.45800E+03  3.41500E+03  7.49447E+00  7.18076E+00  1.77309E+00  5.72138E+00  1.44591E+06  7.67716E+04
  2.60000E+02  6.19200E+03  3.29100E+03  6.63230E+00  6.34272E+00  1.67565E+00  4.95664E+00  1.34103E+06  6.71316E+04
  2.68000E+02  6.21500E+03  3.18400E+03  6.45497E+00  5.90336E+00  1.62115E+00  4.83382E+00  1.25826E+06  6.55364E+04
  2.76000E+02  6.00500E+03  3.03100E+03  5.82109E+00  5.39968E+00  1.55377E+00  4.26732E+00  1.19258E+06  5.83320E+04
  2.84000E+02  5.62800E+03  3.03400E+03  5.44825E+00  4.79811E+00  1.46412E+00  3.98413E+00  1.08786E+06  5.45503E+04
  2.92000E+02  5.74800E+03  2.97000E+03  5.07298E+00  4.51528E+00  1.43791E+00  3.63507E+00  1.04747E+06  5.00288E+04
  3.00000E+02  5.58300E+03  2.86400E+03  4.54704E+00  3.86585E+00  1.32844E+00  3.21860E+00  9.39769E+05  4.46406E+04
  3.08000E+02  5.35100E+03  2.78600E+03  4.29464E+00  3.64857E+00  1.28424E+00  3.01040E+00  8.94564E+05  4.19885E+04
  3.16000E+02  5.16600E+03  2.61200E+03  3.65165E+00  3.05825E+00  1.16186E+00  2.48979E+00  7.94590E+05  3.50089E+04
  3.24000E+02  4.95400E+03  2.53800E+03  3.43595E+00  2.85435E+00  1.11162E+00  2.32432E+00  7.46311E+05  3.27487E+04
  3.32000E+02  4.59800E+03  2.53700E+03  2.81149E+00  2.35788E+00  9.79761E-01  1.83173E+00  6.56153E+05  2.61467E+04
  3.40000E+02  4.35000E+03  2.32700E+03  2.60655E+00  2.15652E+00  9.21506E-01  1.68504E+00  6.05393E+05  2.41554E+04
  3.48000E+02  4.02700E+03  2.25400E+03  2.02158E+00  1.77787E+00  8.04765E-01  1.21682E+00  5.32400E+05  1.77921E+04
  3.56000E+02  3.71700E+03  2.16000E+03  1.79292E+00  1.57808E+00  7.30854E-01  1.06206E+00  4.78440E+05  1.55435E+04
  3.64000E+02  3.23800E+03  2.08700E+03  1.30537E+00  1.29549E+00  6.21167E-01  6.84199E-01  4.17606E+05  1.01942E+04
  3.72000E+02  2.82600E+03  1.98800E+03  1.08279E+00  1.13533E+00  5.53223E-01  5.29569E-01  3.70593E+05  7.95200E+03
  3.80000E+02  2.50900E+03  1.80800E+03  8.20203E-01  9.45117E-01  4.82455E-01  3.37748E-01  3.28165E+05  5.13883E+03
  3.88000E+02  2.20600E+03  1.68800E+03  6.70918E-01  8.23595E-01  4.40620E-01  2.30298E-01  2.91902E+05  3.57884E+03
  3.96000E+02  2.17300E+03  1.62400E+03  5.28741E-01  6.90885E-01  3.99265E-01  1.29476E-01  2.63161E+05  2.08640E+03
  4.04000E+02  2.01100E+03  1.64200E+03  4.60548E-01  5.93301E-01  3.76696E-01  8.38523E-02  2.33093E+05  1.37538E+03
  4.12000E+02  2.22400E+03  1.61400E+03  4.17731E-01  5.00744E-01  3.66072E-01  5.16597E-02  2.14239E+05  8.69078E+02
  4.20000E+02  2.50300E+03  1.57600E+03  3.95301E-01  4.10815E-01  3.59261E-01  3.60405E-02  1.87434E+05  5.97001E+02
  4.28000E+02  2.87000E+03  1.50300E+03  3.74067E-01  3.29456E-01  3.49262E-01  2.48047E-02  1.65006E+05  4.01090E+02
  4.36000E+02  3.22400E+03  1.42200E+03  3.46679E-01  2.43513E-01  3.22622E-01  2.40568E-02  1.34636E+05  3.73068E+02
  4.44000E+02  3.35600E+03  1.29000E+03  2.90180E-01  1.65695E-01  2.72488E-01  1.76923E-02  1.03040E+05  2.63000E+02
  4.52000E+02  2.98200E+03  1.27900E+03  2.05305E-01  9.28787E-02  1.94321E-01  1.09843E-02  6.57550E+04  1.61000E+02
  4.60000E+02  2.12400E+03  1.20000E+03  1.06684E-01  3.92219E-02  1.02997E-01  3.68643E-03  3.29150E+04  3.80000E+01
  4.68000E+02  8.26000E+02  1.13000E+03  2.82981E-02  8.68987E-03  2.79232E-02  3.74933E-04  8.88400E+03  4.00000E+00
  4.76000E+02  9.40000E+01  1.12300E+03  1.94250E-03  5.70748E-04  1.94250E-03  0.00000E+00  7.23000E+02  0.00000E+00
  4.84000E+02  0.00000E+00  1.04100E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.00000E+00  0.00000E+00
  4.92000E+02  0.00000E+00  9.92000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.00000E+02  0.00000E+00  9.17000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.08000E+02  0.00000E+00  9.29000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.16000E+02  0.00000E+00  8.76000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.24000E+02  0.00000E+00  8.05000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.32000E+02  0.00000E+00  8.68000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.40000E+02  0.00000E+00  8.25000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.48000E+02  0.00000E+00  7.90000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.56000E+02  0.00000E+00  7.16000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.64000E+02  0.00000E+00  7.67000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.72000E+02  0.00000E+00  7.64000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.80000E+02  0.00000E+00  7.02000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.88000E+02  0.00000E+00  6.88000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.96000E+02  0.00000E+00  6.60000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.04000E+02  0.00000E+00  6.91000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.12000E+02  0.00000E+00  6.59000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.20000E+02  0.00000E+00  6.64000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.28000E+02  0.00000E+00  6.33000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.36000E+02  0.00000E+00  6.28000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.44000E+02  0.00000E+00  5.58000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.52000E+02  0.00000E+00  5.93000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.60000E+02  0.00000E+00  5.29000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.68000E+02  0.00000E+00  5.39000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.76000E+02  0.00000E+00  5.15000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.84000E+02  0.00000E+00  5.29000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.92000E+02  0.00000E+00  4.63000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.00000E+02  0.00000E+00  5.01000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.08000E+02  0.00000E+00  5.09000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.16000E+02  0.00000E+00  4.68000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.24000E+02  0.00000E+00  4.41000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.32000E+02  0.00000E+00  4.23000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.40000E+02  0.00000E+00  4.64000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.48000E+02  0.00000E+00  4.19000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.56000E+02  0.00000E+00  4.62000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.64000E+02  0.00000E+00  4.23000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.72000E+02  0.00000E+00  4.18000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.80000E+02  0.00000E+00  4.06000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.88000E+02  0.00000E+00  3.89000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.96000E+02  0.00000E+00  4.17580E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
#         sum  4.53308E+05  4.53308E+05  1.08834E+03  8.71805E+02  1.36797E+02  9.51548E+02  1.33609E+08  1.19444E+07
  

# CPT.  AVERAGE DEPTH    STAND.DEV.       SKEWNESS      KURTOSIS       E    
   1     0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    Rp 
   2     1.60458E+02    1.18493E+02    7.44317E-01    2.57620E+00    0.00000E+00    Rp 
