# SDTrimSP: VERSION 7.01    04.01.2026
SDTrimSP - Sat. Jan 03 21:23:02 2026                                            
           2       number species of projectiles
# DEPTH DISTRIBUTIONS (PROJECTILES), COMPONENT( 1): V    
           2             0.     0.0000          number of depth ,nproj,e_tot [MeV]
#         [A]     [number]     [number]        [MeV]        [MeV]        [MeV]        [MeV]     [number]     [number]
#DEPTH/LENGTH        STOPS   PATHLENGTH    NUCL.LOSS   ELECT.LOSS  NUC.LOSS<ED  NUC.LOSS>ED   NUM.COLL.       NRT-DPA
  1.16000E+02  1.27790E+04  5.99500E+03  2.32611E+01  2.29943E+01  3.69769E+00  1.95634E+01  3.61025E+06  2.52033E+05
  1.24000E+02  1.17630E+04  5.81500E+03  2.09394E+01  2.13426E+01  3.44637E+00  1.74931E+01  3.37969E+06  2.25836E+05
  1.32000E+02  1.12840E+04  5.51600E+03  1.92579E+01  1.99616E+01  3.27276E+00  1.59851E+01  3.19330E+06  2.06709E+05
  1.40000E+02  1.04820E+04  5.38500E+03  1.74098E+01  1.84768E+01  3.06808E+00  1.43417E+01  2.99164E+06  1.86001E+05
  1.48000E+02  9.65500E+03  5.35900E+03  1.57993E+01  1.71922E+01  2.87755E+00  1.29217E+01  2.81052E+06  1.67913E+05
  1.56000E+02  8.99600E+03  5.15400E+03  1.43205E+01  1.59560E+01  2.71751E+00  1.16030E+01  2.64362E+06  1.51281E+05
  1.64000E+02  8.52300E+03  4.99000E+03  1.34597E+01  1.49676E+01  2.60325E+00  1.08564E+01  2.51273E+06  1.41971E+05
  1.72000E+02  8.37000E+03  4.83800E+03  1.24878E+01  1.40333E+01  2.49678E+00  9.99103E+00  2.38930E+06  1.31070E+05
  1.80000E+02  7.88100E+03  4.65300E+03  1.16845E+01  1.31851E+01  2.40676E+00  9.27774E+00  2.27562E+06  1.22050E+05
  1.88000E+02  7.50400E+03  4.67200E+03  1.08434E+01  1.22796E+01  2.29387E+00  8.54955E+00  2.15079E+06  1.12871E+05
  1.96000E+02  7.32200E+03  4.42900E+03  1.01574E+01  1.14510E+01  2.21340E+00  7.94397E+00  2.03949E+06  1.05152E+05
  2.04000E+02  6.92900E+03  4.44500E+03  9.45870E+00  1.06390E+01  2.12335E+00  7.33535E+00  1.92932E+06  9.75570E+04
  2.12000E+02  6.80600E+03  4.25300E+03  8.98438E+00  9.93248E+00  2.05437E+00  6.93001E+00  1.83652E+06  9.22391E+04
  2.20000E+02  6.70100E+03  4.32600E+03  8.47982E+00  9.28360E+00  1.99048E+00  6.48934E+00  1.74998E+06  8.67191E+04
  2.28000E+02  6.40200E+03  4.16900E+03  7.97036E+00  8.63769E+00  1.90877E+00  6.06159E+00  1.65637E+06  8.12433E+04
  2.36000E+02  6.16400E+03  4.07500E+03  7.37669E+00  8.01195E+00  1.83180E+00  5.54489E+00  1.56492E+06  7.46835E+04
  2.44000E+02  6.02200E+03  3.89800E+03  6.99656E+00  7.43273E+00  1.77374E+00  5.22282E+00  1.48456E+06  7.04762E+04
  2.52000E+02  5.92000E+03  3.82800E+03  6.47553E+00  6.85652E+00  1.69905E+00  4.77648E+00  1.40211E+06  6.48146E+04
  2.60000E+02  5.88900E+03  3.84400E+03  5.97920E+00  6.30505E+00  1.61916E+00  4.36004E+00  1.31912E+06  5.94201E+04
  2.68000E+02  5.39500E+03  3.57200E+03  5.49104E+00  5.78858E+00  1.52702E+00  3.96402E+00  1.23755E+06  5.42989E+04
  2.76000E+02  5.30500E+03  3.49700E+03  5.03426E+00  5.31091E+00  1.43776E+00  3.59649E+00  1.16235E+06  4.93694E+04
  2.84000E+02  5.01900E+03  3.42900E+03  4.55448E+00  4.84506E+00  1.35138E+00  3.20310E+00  1.08716E+06  4.42575E+04
  2.92000E+02  4.73200E+03  3.29900E+03  4.10093E+00  4.41185E+00  1.25438E+00  2.84655E+00  1.01328E+06  3.93453E+04
  3.00000E+02  4.47300E+03  3.11800E+03  3.57483E+00  3.99324E+00  1.16450E+00  2.41033E+00  9.41254E+05  3.36950E+04
  3.08000E+02  4.06400E+03  3.01700E+03  3.06325E+00  3.61390E+00  1.05818E+00  2.00507E+00  8.70636E+05  2.81840E+04
  3.16000E+02  3.79700E+03  2.97200E+03  2.61922E+00  3.27325E+00  9.71293E-01  1.64792E+00  8.09128E+05  2.32987E+04
  3.24000E+02  3.48900E+03  2.85200E+03  2.21837E+00  2.96410E+00  8.84136E-01  1.33424E+00  7.50674E+05  1.91271E+04
  3.32000E+02  3.12200E+03  2.70900E+03  1.86604E+00  2.67451E+00  7.98051E-01  1.06798E+00  6.95877E+05  1.53916E+04
  3.40000E+02  2.75800E+03  2.77600E+03  1.50824E+00  2.41743E+00  7.19185E-01  7.89052E-01  6.44815E+05  1.15268E+04
  3.48000E+02  2.49300E+03  2.63400E+03  1.23529E+00  2.19091E+00  6.48818E-01  5.86475E-01  5.99913E+05  8.61204E+03
  3.56000E+02  2.08200E+03  2.63700E+03  9.97332E-01  1.99443E+00  5.88137E-01  4.09195E-01  5.60482E+05  6.11512E+03
  3.64000E+02  1.87000E+03  2.55500E+03  8.28135E-01  1.82161E+00  5.44663E-01  2.83473E-01  5.27101E+05  4.31887E+03
  3.72000E+02  1.73000E+03  2.47700E+03  7.07250E-01  1.67102E+00  5.18498E-01  1.88751E-01  5.00982E+05  2.90858E+03
  3.80000E+02  1.55900E+03  2.43600E+03  6.26397E-01  1.53002E+00  5.03320E-01  1.23078E-01  4.76632E+05  1.95245E+03
  3.88000E+02  1.63900E+03  2.37000E+03  5.84636E-01  1.40039E+00  5.05598E-01  7.90380E-02  4.56741E+05  1.25444E+03
  3.96000E+02  1.83300E+03  2.34800E+03  5.81670E-01  1.27785E+00  5.23927E-01  5.77430E-02  4.39484E+05  9.48625E+02
  4.04000E+02  2.10800E+03  2.31900E+03  5.89678E-01  1.15604E+00  5.42760E-01  4.69180E-02  4.20954E+05  7.70960E+02
  4.12000E+02  2.60000E+03  2.44600E+03  6.21260E-01  1.03436E+00  5.77226E-01  4.40338E-02  4.01209E+05  7.35737E+02
  4.20000E+02  3.29000E+03  2.29600E+03  6.53596E-01  9.06305E-01  6.12318E-01  4.12777E-02  3.77641E+05  6.88627E+02
  4.28000E+02  4.04900E+03  2.41400E+03  6.80279E-01  7.69840E-01  6.36401E-01  4.38783E-02  3.47411E+05  7.18595E+02
  4.36000E+02  5.02700E+03  2.42600E+03  6.96524E-01  6.29643E-01  6.50982E-01  4.55417E-02  3.11693E+05  7.09539E+02
  4.44000E+02  5.93600E+03  2.45700E+03  6.72596E-01  4.79608E-01  6.28758E-01  4.38384E-02  2.64638E+05  6.97029E+02
  4.52000E+02  6.69300E+03  2.41000E+03  5.90391E-01  3.28342E-01  5.52323E-01  3.80680E-02  2.05360E+05  5.63000E+02
  4.60000E+02  6.39600E+03  2.49000E+03  4.23102E-01  1.87414E-01  4.00145E-01  2.29567E-02  1.35000E+05  3.29000E+02
  4.68000E+02  4.32700E+03  2.28100E+03  2.10731E-01  7.52464E-02  2.04115E-01  6.61580E-03  6.43950E+04  8.30000E+01
  4.76000E+02  1.55400E+03  2.19200E+03  5.10453E-02  1.55283E-02  5.03708E-02  6.74428E-04  1.63260E+04  6.00000E+00
  4.84000E+02  1.50000E+02  2.04300E+03  2.84780E-03  7.97836E-04  2.84780E-03  0.00000E+00  1.07600E+03  0.00000E+00
  4.92000E+02  0.00000E+00  2.01300E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.00000E+02  0.00000E+00  1.85400E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.08000E+02  0.00000E+00  1.75500E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.16000E+02  0.00000E+00  1.69300E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.24000E+02  0.00000E+00  1.63300E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.32000E+02  0.00000E+00  1.47600E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.40000E+02  0.00000E+00  1.54700E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.48000E+02  0.00000E+00  1.42100E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.56000E+02  0.00000E+00  1.40500E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.64000E+02  0.00000E+00  1.34000E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.72000E+02  0.00000E+00  1.25200E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.80000E+02  0.00000E+00  1.19200E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.88000E+02  0.00000E+00  1.23600E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  5.96000E+02  0.00000E+00  1.11800E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.04000E+02  0.00000E+00  1.07500E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.12000E+02  0.00000E+00  1.08800E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.20000E+02  0.00000E+00  1.01900E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.28000E+02  0.00000E+00  1.00500E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.36000E+02  0.00000E+00  9.75000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.44000E+02  0.00000E+00  9.56000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.52000E+02  0.00000E+00  9.27000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.60000E+02  0.00000E+00  9.06000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.68000E+02  0.00000E+00  8.29000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.76000E+02  0.00000E+00  9.40000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.84000E+02  0.00000E+00  8.39000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  6.92000E+02  0.00000E+00  7.61000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.00000E+02  0.00000E+00  7.39000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.08000E+02  0.00000E+00  7.78000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.16000E+02  0.00000E+00  7.49000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.24000E+02  0.00000E+00  7.06000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.32000E+02  0.00000E+00  6.93000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.40000E+02  0.00000E+00  6.87000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.48000E+02  0.00000E+00  6.54000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.56000E+02  0.00000E+00  6.55000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.64000E+02  0.00000E+00  6.77000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.72000E+02  0.00000E+00  6.20000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.80000E+02  0.00000E+00  6.27000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.88000E+02  0.00000E+00  6.29000E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  7.96000E+02  0.00000E+00  6.44730E+04  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
#         sum  4.60793E+05  4.60793E+05  1.07887E+03  8.89936E+02  1.42408E+02  9.36459E+02  1.38034E+08  1.17957E+07
  

# CPT.  AVERAGE DEPTH    STAND.DEV.       SKEWNESS      KURTOSIS       E    
   1     0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    Rp 
   2     1.65183E+02    1.26967E+02    9.08283E-01    2.82580E+00    0.00000E+00    Rp 
